date;TE0037;TE0038;TE0039;TE0040;TE0041;TE0042;TE0043;TE0044;TE0045;TE0046;TE0047;TE0048;TE1001;TE1002;TE1003;TE1004;TE0049;TE0050;TE0051;TE0052;TE0053;TE0054;TE0055;TE0056;TE0057;TE0058;TE0059;TE0060;PE0006;
1504335299;101.96000;103.54000;106.37000;117.85000;100.40000;102.87000;107.39000;118.06000;102.30000;104.01000;106.13000;118.89000;100.01000;102.49000;106.76000;117.79000;87.64400;87.54400;87.47200;87.47200;87.40200;87.43700;87.38800;87.40500;99.27100;109.96000;119.36000;128.81000;997.72998;
1504335310;101.94000;103.54000;106.36000;117.83000;100.41000;102.85000;107.35000;118.01000;102.28000;104.01000;106.14000;118.88000;100.01000;102.49000;106.76000;117.79000;87.65200;87.54000;87.46800;87.47200;87.40200;87.43700;87.38800;87.40500;99.27100;109.96000;119.36000;128.81000;997.72998;
1504335311;101.94000;103.54000;106.36000;117.83000;100.41000;102.85000;107.35000;118.01000;102.28000;104.01000;106.14000;118.88000;100.01000;102.49000;106.76000;117.79000;87.65200;87.54000;87.46800;87.44900;87.39200;87.43500;87.41200;87.41800;99.27300;109.94000;119.33000;128.80000;997.72998;
1504335314;101.94000;103.54000;106.36000;117.83000;100.41000;102.85000;107.35000;118.01000;102.28000;104.01000;106.14000;118.88000;99.99900;102.52000;106.76000;117.79000;87.65200;87.54000;87.46800;87.44900;87.39200;87.43500;87.41200;87.41800;99.27300;109.94000;119.33000;128.80000;997.72998;
1504335316;101.94000;103.54000;106.36000;117.83000;100.41000;102.85000;107.35000;118.01000;102.28000;104.01000;106.14000;118.88000;99.99900;102.52000;106.76000;117.76000;87.65200;87.54000;87.46800;87.44900;87.39200;87.43500;87.41200;87.41800;99.27300;109.94000;119.33000;128.80000;997.90002;
1504335326;101.95000;103.53000;106.35000;117.80000;100.39000;102.84000;107.32000;117.99000;102.28000;104.00000;106.12000;118.85000;99.99900;102.52000;106.76000;117.76000;87.64100;87.54400;87.45800;87.45900;87.39200;87.43500;87.41200;87.41800;99.27300;109.94000;119.33000;128.80000;997.90002;
1504335328;101.95000;103.53000;106.35000;117.80000;100.39000;102.84000;107.32000;117.99000;102.28000;104.00000;106.12000;118.85000;99.99900;102.52000;106.76000;117.76000;87.64100;87.54400;87.45800;87.45900;87.43200;87.43600;87.41400;87.39300;99.22000;109.93000;119.32000;128.74001;997.90002;
1504335331;101.95000;103.53000;106.35000;117.80000;100.39000;102.84000;107.32000;117.99000;102.28000;104.00000;106.12000;118.85000;99.99400;102.46000;106.75000;117.76000;87.64100;87.54400;87.45800;87.45900;87.43200;87.43600;87.41400;87.39300;99.22000;109.93000;119.32000;128.74001;997.90002;
1504335333;101.95000;103.53000;106.35000;117.80000;100.39000;102.84000;107.32000;117.99000;102.28000;104.00000;106.12000;118.85000;99.99400;102.46000;106.75000;117.74000;87.64100;87.54400;87.45800;87.45900;87.43200;87.43600;87.41400;87.39300;99.22000;109.93000;119.32000;128.74001;997.16998;
1504335343;101.93000;103.52000;106.34000;117.76000;100.38000;102.82000;107.29000;117.96000;102.27000;103.99000;106.10000;118.81000;99.99400;102.46000;106.75000;117.74000;87.68300;87.54900;87.45000;87.47000;87.41900;87.42100;87.43500;87.39000;99.24900;109.93000;119.32000;128.74001;997.16998;
1504335345;101.93000;103.52000;106.34000;117.76000;100.38000;102.82000;107.29000;117.96000;102.27000;103.99000;106.10000;118.81000;99.99400;102.46000;106.75000;117.74000;87.68300;87.54900;87.45000;87.47000;87.41900;87.42100;87.43500;87.39000;99.24900;109.93000;119.28000;128.72000;997.16998;
1504335348;101.93000;103.52000;106.34000;117.76000;100.38000;102.82000;107.29000;117.96000;102.27000;103.99000;106.10000;118.81000;99.97400;102.42000;106.72000;117.70000;87.68300;87.54900;87.45000;87.47000;87.41900;87.42100;87.43500;87.39000;99.24900;109.93000;119.28000;128.72000;997.16998;
1504335350;101.93000;103.52000;106.34000;117.76000;100.38000;102.82000;107.29000;117.96000;102.27000;103.99000;106.10000;118.81000;99.97400;102.42000;106.72000;117.70000;87.68300;87.54900;87.45000;87.47000;87.41900;87.42100;87.43500;87.39000;99.24900;109.93000;119.28000;128.72000;996.46997;
1504335361;101.93000;103.52000;106.33000;117.75000;100.36000;102.79000;107.29000;117.91000;102.22000;103.96000;106.09000;118.79000;99.97400;102.42000;106.72000;117.70000;87.64500;87.53000;87.48300;87.45800;87.39000;87.44200;87.43500;87.39000;99.24900;109.93000;119.28000;128.72000;996.46997;
1504335362;101.93000;103.52000;106.33000;117.75000;100.36000;102.79000;107.29000;117.91000;102.22000;103.96000;106.09000;118.79000;99.97400;102.42000;106.72000;117.70000;87.64500;87.53000;87.48300;87.45800;87.39000;87.44200;87.38200;87.40400;99.20700;109.92000;119.25000;128.69000;996.46997;
1504335365;101.93000;103.52000;106.33000;117.75000;100.36000;102.79000;107.29000;117.91000;102.22000;103.96000;106.09000;118.79000;99.96000;102.48000;106.69000;117.67000;87.64500;87.53000;87.48300;87.45800;87.39000;87.44200;87.38200;87.40400;99.20700;109.92000;119.25000;128.69000;996.46997;
1504335367;101.93000;103.52000;106.33000;117.75000;100.36000;102.79000;107.29000;117.91000;102.22000;103.96000;106.09000;118.79000;99.96000;102.48000;106.69000;117.67000;87.64500;87.53000;87.48300;87.45800;87.39000;87.44200;87.38200;87.40400;99.20700;109.92000;119.25000;128.69000;996.78003;
1504335378;101.92000;103.51000;106.30000;117.69000;100.33000;102.77000;107.27000;117.89000;102.25000;103.96000;106.06000;118.74000;99.96000;102.48000;106.69000;117.67000;87.66200;87.53200;87.46800;87.45800;87.39000;87.44200;87.38200;87.40400;99.20700;109.92000;119.25000;128.69000;996.78003;
1504335379;101.92000;103.51000;106.30000;117.69000;100.33000;102.77000;107.27000;117.89000;102.25000;103.96000;106.06000;118.74000;99.96000;102.48000;106.69000;117.67000;87.66200;87.53200;87.46800;87.46900;87.43100;87.43000;87.43400;87.37800;99.19700;109.87000;119.23000;128.63000;996.78003;
1504335382;101.92000;103.51000;106.30000;117.69000;100.33000;102.77000;107.27000;117.89000;102.25000;103.96000;106.06000;118.74000;99.94700;102.42000;106.66000;117.67000;87.66200;87.53200;87.46800;87.46900;87.43100;87.43000;87.43400;87.37800;99.19700;109.87000;119.23000;128.63000;996.78003;
1504335383;101.92000;103.51000;106.30000;117.69000;100.33000;102.77000;107.27000;117.89000;102.25000;103.96000;106.06000;118.74000;99.94700;102.42000;106.66000;117.63000;87.66200;87.53200;87.46800;87.46900;87.43100;87.43000;87.43400;87.37800;99.19700;109.87000;119.23000;128.63000;995.84998;
1504335395;101.90000;103.47000;106.28000;117.66000;100.33000;102.77000;107.25000;117.83000;102.24000;103.95000;106.04000;118.70000;99.94700;102.42000;106.66000;117.63000;87.66200;87.53200;87.46800;87.46900;87.43100;87.43000;87.43400;87.37800;99.19700;109.87000;119.23000;128.63000;995.84998;
1504335397;101.90000;103.47000;106.28000;117.66000;100.33000;102.77000;107.25000;117.83000;102.24000;103.95000;106.04000;118.70000;99.94700;102.42000;106.66000;117.63000;87.62600;87.54600;87.46300;87.45900;87.41600;87.42900;87.41500;87.34300;99.15300;109.86000;119.18000;128.60001;995.84998;
1504335401;101.90000;103.47000;106.28000;117.66000;100.33000;102.77000;107.25000;117.83000;102.24000;103.95000;106.04000;118.70000;99.93000;102.42000;106.65000;117.59000;87.62600;87.54600;87.46300;87.45900;87.41600;87.42900;87.41500;87.34300;99.15300;109.86000;119.18000;128.60001;995.78003;
1504335412;101.90000;103.45000;106.27000;117.62000;100.32000;102.74000;107.24000;117.79000;102.20000;103.94000;106.03000;118.68000;99.93000;102.42000;106.65000;117.59000;87.62600;87.54600;87.46300;87.45900;87.41600;87.42900;87.41500;87.34300;99.15300;109.86000;119.18000;128.60001;995.78003;
1504335414;101.90000;103.45000;106.27000;117.62000;100.32000;102.74000;107.24000;117.79000;102.20000;103.94000;106.03000;118.68000;99.93000;102.42000;106.65000;117.59000;87.64400;87.54800;87.46900;87.45500;87.39400;87.46000;87.43200;87.41500;99.14000;109.85000;119.16000;128.57001;995.78003;
1504335417;101.90000;103.45000;106.27000;117.62000;100.32000;102.74000;107.24000;117.79000;102.20000;103.94000;106.03000;118.68000;99.91700;102.46000;106.65000;117.59000;87.64400;87.54800;87.46900;87.45500;87.39400;87.46000;87.43200;87.41500;99.14000;109.85000;119.16000;128.57001;995.78003;
1504335418;101.90000;103.45000;106.27000;117.62000;100.32000;102.74000;107.24000;117.79000;102.20000;103.94000;106.03000;118.68000;99.91700;102.46000;106.62000;117.56000;87.64400;87.54800;87.46900;87.45500;87.39400;87.46000;87.43200;87.41500;99.14000;109.85000;119.16000;128.57001;996.44000;
1504335428;101.88000;103.45000;106.23000;117.58000;100.33000;102.73000;107.20000;117.76000;102.16000;103.91000;106.01000;118.64000;99.91700;102.46000;106.62000;117.56000;87.68200;87.54100;87.48400;87.45500;87.39400;87.46000;87.43200;87.41500;99.14000;109.85000;119.16000;128.57001;996.44000;
1504335430;101.88000;103.45000;106.23000;117.58000;100.33000;102.73000;107.20000;117.76000;102.16000;103.91000;106.01000;118.64000;99.91700;102.46000;106.62000;117.56000;87.68200;87.54100;87.48400;87.46400;87.42100;87.42900;87.38300;87.37500;99.13700;109.82000;119.13000;128.55000;996.44000;
1504335432;101.88000;103.45000;106.23000;117.58000;100.33000;102.73000;107.20000;117.76000;102.16000;103.91000;106.01000;118.64000;99.90800;102.46000;106.62000;117.56000;87.68200;87.54100;87.48400;87.46400;87.42100;87.42900;87.38300;87.37500;99.13700;109.82000;119.13000;128.55000;996.44000;
1504335434;101.88000;103.45000;106.23000;117.58000;100.33000;102.73000;107.20000;117.76000;102.16000;103.91000;106.01000;118.64000;99.90800;102.38000;106.61000;117.53000;87.68200;87.54100;87.48400;87.46400;87.42100;87.42900;87.38300;87.37500;99.13700;109.82000;119.13000;128.55000;994.81000;
1504335446;101.87000;103.44000;106.22000;117.55000;100.30000;102.72000;107.18000;117.72000;102.14000;103.90000;105.99000;118.60000;99.90800;102.38000;106.61000;117.53000;87.63200;87.54300;87.48400;87.46400;87.42100;87.42900;87.38300;87.37500;99.13700;109.82000;119.13000;128.55000;994.81000;
1504335447;101.87000;103.44000;106.22000;117.55000;100.30000;102.72000;107.18000;117.72000;102.14000;103.90000;105.99000;118.60000;99.90800;102.38000;106.61000;117.53000;87.63200;87.54300;87.48900;87.45800;87.39900;87.45000;87.41700;87.39700;99.09200;109.80000;119.08000;128.50000;994.81000;
1504335450;101.87000;103.44000;106.22000;117.55000;100.30000;102.72000;107.18000;117.72000;102.14000;103.90000;105.99000;118.60000;99.89100;102.38000;106.61000;117.53000;87.63200;87.54300;87.48900;87.45800;87.39900;87.45000;87.41700;87.39700;99.09200;109.80000;119.08000;128.50000;994.81000;
1504335451;101.87000;103.44000;106.22000;117.55000;100.30000;102.72000;107.18000;117.72000;102.14000;103.90000;105.99000;118.60000;99.89100;102.44000;106.59000;117.49000;87.63200;87.54300;87.48900;87.45800;87.39900;87.45000;87.41700;87.39700;99.09200;109.80000;119.08000;128.50000;995.51001;
1504335463;101.87000;103.44000;106.22000;117.52000;100.27000;102.69000;107.15000;117.71000;102.13000;103.89000;105.98000;118.55000;99.89100;102.44000;106.59000;117.49000;87.63300;87.55100;87.47100;87.45300;87.41500;87.43500;87.41700;87.39700;99.09200;109.80000;119.08000;128.50000;995.51001;
1504335465;101.87000;103.44000;106.22000;117.52000;100.27000;102.69000;107.15000;117.71000;102.13000;103.89000;105.98000;118.55000;99.89100;102.44000;106.59000;117.49000;87.63300;87.55100;87.47100;87.45300;87.41500;87.43500;87.39100;87.37900;99.07700;109.77000;119.07000;128.47000;995.51001;
1504335468;101.87000;103.44000;106.22000;117.52000;100.27000;102.69000;107.15000;117.71000;102.13000;103.89000;105.98000;118.55000;99.88000;102.41000;106.57000;117.46000;87.63300;87.55100;87.47100;87.45300;87.41500;87.43500;87.39100;87.37900;99.07700;109.77000;119.07000;128.47000;995.51001;
1504335470;101.87000;103.44000;106.22000;117.52000;100.27000;102.69000;107.15000;117.71000;102.13000;103.89000;105.98000;118.55000;99.88000;102.41000;106.57000;117.46000;87.63300;87.55100;87.47100;87.45300;87.41500;87.43500;87.39100;87.37900;99.07700;109.77000;119.07000;128.47000;995.40997;
1504335501;101.85000;103.41000;106.15000;117.44000;100.25000;102.65000;107.14000;117.63000;102.09000;103.86000;105.93000;118.47000;99.88000;102.41000;106.57000;117.46000;87.63200;87.54000;87.46100;87.45000;87.38300;87.42600;87.39100;87.37900;99.07700;109.77000;119.07000;128.47000;995.40997;
1504335502;101.85000;103.41000;106.15000;117.44000;100.25000;102.65000;107.14000;117.63000;102.09000;103.86000;105.93000;118.47000;99.88000;102.41000;106.57000;117.46000;87.63200;87.54000;87.46100;87.45000;87.38300;87.42600;87.40400;87.40200;99.02800;109.72000;119.00000;128.39999;995.40997;
1504335506;101.85000;103.41000;106.15000;117.44000;100.25000;102.65000;107.14000;117.63000;102.09000;103.86000;105.93000;118.47000;99.86200;102.41000;106.53000;117.39000;87.63200;87.54000;87.46100;87.45000;87.38300;87.42600;87.40400;87.40200;99.02800;109.72000;119.00000;128.39999;995.40997;
1504335507;101.85000;103.41000;106.15000;117.44000;100.25000;102.65000;107.14000;117.63000;102.09000;103.86000;105.93000;118.47000;99.86200;102.41000;106.53000;117.39000;87.63200;87.54000;87.46100;87.45000;87.38300;87.42600;87.40400;87.40200;99.02800;109.72000;119.00000;128.39999;995.56000;
1504335529;101.83000;103.38000;106.15000;117.38000;100.24000;102.64000;107.12000;117.57000;102.06000;103.85000;105.90000;118.45000;99.86200;102.41000;106.53000;117.39000;87.62000;87.54900;87.47100;87.47200;87.38500;87.42600;87.40400;87.40200;99.02800;109.72000;119.00000;128.39999;995.56000;
1504335531;101.83000;103.38000;106.15000;117.38000;100.24000;102.64000;107.12000;117.57000;102.06000;103.85000;105.90000;118.45000;99.86200;102.41000;106.53000;117.39000;87.62000;87.54900;87.47100;87.47200;87.38500;87.42100;87.39500;87.33100;98.99700;109.70000;118.96000;128.35001;995.56000;
1504335533;101.83000;103.38000;106.15000;117.38000;100.24000;102.64000;107.12000;117.57000;102.06000;103.85000;105.90000;118.45000;99.84300;102.41000;106.51000;117.39000;87.62000;87.54900;87.47100;87.47200;87.38500;87.42100;87.39500;87.33100;98.99700;109.70000;118.96000;128.35001;995.56000;
1504335535;101.83000;103.38000;106.15000;117.38000;100.24000;102.64000;107.12000;117.57000;102.06000;103.85000;105.90000;118.45000;99.84300;102.41000;106.51000;117.34000;87.62000;87.54900;87.47100;87.47200;87.38500;87.42100;87.39500;87.33100;98.99700;109.70000;118.96000;128.35001;996.12000;
1504335545;101.82000;103.40000;106.14000;117.38000;100.25000;102.62000;107.09000;117.57000;102.08000;103.83000;105.90000;118.40000;99.84300;102.41000;106.51000;117.34000;87.62200;87.54100;87.47000;87.47200;87.38500;87.42100;87.39500;87.33100;98.99700;109.70000;118.96000;128.35001;996.12000;
1504335547;101.82000;103.40000;106.14000;117.38000;100.25000;102.62000;107.09000;117.57000;102.08000;103.83000;105.90000;118.40000;99.84300;102.41000;106.51000;117.34000;87.62200;87.54100;87.47000;87.44700;87.42500;87.44500;87.40600;87.37900;98.98500;109.69000;118.95000;128.32001;996.12000;
1504335549;101.82000;103.40000;106.14000;117.38000;100.25000;102.62000;107.09000;117.57000;102.08000;103.83000;105.90000;118.40000;99.84600;102.38000;106.49000;117.32000;87.62200;87.54100;87.47000;87.44700;87.42500;87.44500;87.40600;87.37900;98.98500;109.69000;118.95000;128.32001;996.12000;
1504335550;101.82000;103.40000;106.14000;117.38000;100.25000;102.62000;107.09000;117.57000;102.08000;103.83000;105.90000;118.40000;99.84600;102.38000;106.49000;117.32000;87.62200;87.54100;87.47000;87.44700;87.42500;87.44500;87.40600;87.37900;98.98500;109.69000;118.95000;128.32001;995.65002;
1504335561;101.82000;103.39000;106.12000;117.36000;100.22000;102.63000;107.07000;117.55000;102.08000;103.83000;105.90000;118.41000;99.84600;102.38000;106.49000;117.32000;87.61900;87.54100;87.44600;87.44700;87.42500;87.44500;87.40600;87.37900;98.98500;109.69000;118.95000;128.32001;995.65002;
1504335562;101.82000;103.39000;106.12000;117.36000;100.22000;102.63000;107.07000;117.55000;102.08000;103.83000;105.90000;118.41000;99.84600;102.38000;106.49000;117.32000;87.61900;87.54100;87.44600;87.44400;87.39500;87.43500;87.39900;87.39600;98.99100;109.70000;118.95000;128.31000;995.65002;
1504335566;101.82000;103.39000;106.12000;117.36000;100.22000;102.63000;107.07000;117.55000;102.08000;103.83000;105.90000;118.41000;99.83700;102.35000;106.48000;117.31000;87.61900;87.54100;87.44600;87.44400;87.39500;87.43500;87.39900;87.39600;98.99100;109.70000;118.95000;128.31000;995.65002;
1504335567;101.82000;103.39000;106.12000;117.36000;100.22000;102.63000;107.07000;117.55000;102.08000;103.83000;105.90000;118.41000;99.83700;102.35000;106.48000;117.31000;87.61900;87.54100;87.44600;87.44400;87.39500;87.43500;87.39900;87.39600;98.99100;109.70000;118.95000;128.31000;995.19000;
1504335578;101.82000;103.39000;106.12000;117.35000;100.22000;102.63000;107.08000;117.56000;102.08000;103.83000;105.90000;118.40000;99.83700;102.35000;106.48000;117.31000;87.63300;87.54100;87.46800;87.44400;87.39500;87.43500;87.39900;87.39600;98.99100;109.70000;118.95000;128.31000;995.19000;
1504335579;101.82000;103.39000;106.12000;117.35000;100.22000;102.63000;107.08000;117.56000;102.08000;103.83000;105.90000;118.40000;99.83700;102.35000;106.48000;117.31000;87.63300;87.54100;87.46800;87.46100;87.39700;87.42800;87.41400;87.41000;98.99700;109.69000;118.92000;128.30000;995.19000;
1504335582;101.82000;103.39000;106.12000;117.35000;100.22000;102.63000;107.08000;117.56000;102.08000;103.83000;105.90000;118.40000;99.84300;102.35000;106.48000;117.31000;87.63300;87.54100;87.46800;87.46100;87.39700;87.42800;87.41400;87.41000;98.99700;109.69000;118.92000;128.30000;995.19000;
1504335584;101.82000;103.39000;106.12000;117.35000;100.22000;102.63000;107.08000;117.56000;102.08000;103.83000;105.90000;118.40000;99.84300;102.40000;106.49000;117.31000;87.63300;87.54100;87.46800;87.46100;87.39700;87.42800;87.41400;87.41000;98.99700;109.69000;118.92000;128.30000;996.96002;
1504335595;101.83000;103.39000;106.11000;117.37000;100.25000;102.63000;107.09000;117.57000;102.07000;103.84000;105.89000;118.40000;99.84300;102.40000;106.49000;117.31000;87.63000;87.54300;87.48200;87.46100;87.39700;87.42800;87.41400;87.41000;98.99700;109.69000;118.92000;128.30000;996.96002;
1504335596;101.83000;103.39000;106.11000;117.37000;100.25000;102.63000;107.09000;117.57000;102.07000;103.84000;105.89000;118.40000;99.84300;102.40000;106.49000;117.31000;87.63000;87.54300;87.48200;87.46100;87.41900;87.43600;87.40200;87.35800;99.02300;109.70000;118.93000;128.30000;996.96002;
1504335598;101.83000;103.39000;106.11000;117.37000;100.25000;102.63000;107.09000;117.57000;102.07000;103.84000;105.89000;118.40000;99.85500;102.39000;106.50000;117.32000;87.63000;87.54300;87.48200;87.46100;87.41900;87.43600;87.40200;87.35800;99.02300;109.70000;118.93000;128.30000;996.96002;
1504335600;101.83000;103.39000;106.11000;117.37000;100.25000;102.63000;107.09000;117.57000;102.07000;103.84000;105.89000;118.40000;99.85500;102.39000;106.50000;117.32000;87.63000;87.54300;87.48200;87.46100;87.41900;87.43600;87.40200;87.35800;99.02300;109.70000;118.93000;128.30000;998.07001;
1504335611;101.82000;103.39000;106.13000;117.38000;100.24000;102.66000;107.09000;117.57000;102.13000;103.85000;105.90000;118.41000;99.85500;102.39000;106.50000;117.32000;87.62200;87.52500;87.48500;87.44700;87.42600;87.43600;87.40200;87.35800;99.02300;109.70000;118.93000;128.30000;998.07001;
1504335612;101.82000;103.39000;106.13000;117.38000;100.24000;102.66000;107.09000;117.57000;102.13000;103.85000;105.90000;118.41000;99.85500;102.39000;106.50000;117.32000;87.62200;87.52500;87.48500;87.44700;87.42600;87.43200;87.42700;87.41000;99.04400;109.70000;118.95000;128.31000;998.07001;
